Img Target XMax XMin YMax YMin
48.0 2708.0 535.0 368.0 704.0 551.0
48.0 2712.0 634.0 467.0 199.0 46.0
48.0 2724.0 1010.0 843.0 486.0 333.0
48.0 2725.0 195.0 28.0 444.0 291.0
48.0 2726.0 808.0 641.0 668.0 515.0
48.0 2729.0 255.0 88.0 389.0 236.0
48.0 2730.0 452.0 285.0 413.0 260.0
48.0 2732.0 199.0 32.0 792.0 639.0
48.0 2744.0 360.0 193.0 318.0 165.0
48.0 2750.0 304.0 137.0 402.0 249.0
48.0 2752.0 184.0 17.0 298.0 145.0
48.0 2755.0 1035.0 868.0 728.0 575.0
48.0 2757.0 837.0 670.0 374.0 221.0
48.0 2763.0 554.0 387.0 797.0 644.0
48.0 2764.0 467.0 300.0 648.0 495.0
48.0 2766.0 591.0 424.0 580.0 427.0
48.0 2768.0 727.0 560.0 519.0 366.0
48.0 2769.0 1000.0 833.0 339.0 186.0
48.0 2770.0 289.0 122.0 386.0 233.0
48.0 2775.0 563.0 396.0 310.0 157.0
48.0 2781.0 544.0 377.0 768.0 615.0
48.0 2788.0 949.0 782.0 560.0 407.0
48.0 2791.0 307.0 140.0 417.0 264.0
48.0 2806.0 963.0 796.0 668.0 515.0
48.0 2808.0 759.0 592.0 347.0 194.0
48.0 2809.0 444.0 277.0 401.0 248.0
48.0 2815.0 461.0 294.0 254.0 101.0
48.0 2822.0 472.0 305.0 211.0 58.0
48.0 2824.0 189.0 22.0 696.0 543.0
48.0 2825.0 178.0 11.0 698.0 545.0
48.0 2829.0 499.0 332.0 375.0 222.0
48.0 2875.0 1106.0 939.0 772.0 619.0
48.0 2895.0 863.0 696.0 372.0 219.0
48.0 2903.0 585.0 418.0 353.0 200.0
48.0 2907.0 969.0 802.0 602.0 449.0
48.0 2926.0 502.0 335.0 256.0 103.0
48.0 2930.0 304.0 137.0 432.0 279.0
48.0 2931.0 229.0 62.0 371.0 218.0
48.0 2935.0 719.0 552.0 302.0 149.0
48.0 2952.0 449.0 282.0 520.0 367.0
48.0 2953.0 601.0 434.0 169.0 16.0
48.0 2955.0 259.0 92.0 501.0 348.0
48.0 2957.0 555.0 388.0 299.0 146.0
48.0 2960.0 287.0 120.0 631.0 478.0
48.0 2962.0 292.0 125.0 189.0 36.0
48.0 2992.0 246.0 79.0 357.0 204.0
48.0 2994.0 328.0 161.0 518.0 365.0
48.0 3006.0 734.0 567.0 208.0 55.0
48.0 3008.0 381.0 214.0 666.0 513.0
48.0 3020.0 291.0 124.0 179.0 26.0
48.0 3028.0 361.0 194.0 473.0 320.0
48.0 3044.0 489.0 322.0 339.0 186.0
48.0 3045.0 626.0 459.0 297.0 144.0
48.0 3046.0 677.0 510.0 307.0 154.0
48.0 3048.0 651.0 484.0 799.0 646.0
48.0 3049.0 853.0 686.0 513.0 360.0
48.0 3058.0 265.0 98.0 291.0 138.0
48.0 3064.0 399.0 232.0 271.0 118.0
48.0 3078.0 598.0 431.0 515.0 362.0
48.0 3085.0 237.0 70.0 512.0 359.0
48.0 3087.0 741.0 574.0 281.0 128.0
48.0 3091.0 793.0 626.0 533.0 380.0
48.0 3095.0 180.0 13.0 395.0 242.0
48.0 3101.0 847.0 680.0 680.0 527.0
48.0 3114.0 189.0 22.0 390.0 237.0
48.0 3118.0 721.0 554.0 179.0 26.0
48.0 3119.0 312.0 145.0 341.0 188.0
48.0 3131.0 672.0 505.0 159.0 6.0
48.0 3138.0 700.0 533.0 710.0 557.0
48.0 3139.0 520.0 353.0 523.0 370.0
48.0 3145.0 539.0 372.0 337.0 184.0
48.0 3148.0 503.0 336.0 309.0 156.0
48.0 3149.0 690.0 523.0 556.0 403.0
49.0 40.0 387.0 190.0 576.0 425.0
49.0 56.0 947.0 750.0 191.0 40.0
49.0 63.0 739.0 542.0 436.0 285.0
49.0 72.0 935.0 738.0 265.0 114.0
49.0 109.0 876.0 679.0 186.0 35.0
49.0 244.0 745.0 548.0 279.0 128.0
49.0 283.0 384.0 187.0 537.0 386.0
49.0 290.0 624.0 427.0 588.0 437.0
49.0 292.0 726.0 529.0 495.0 344.0
49.0 371.0 264.0 67.0 361.0 210.0
49.0 449.0 714.0 517.0 175.0 24.0
49.0 494.0 215.0 18.0 200.0 49.0
49.0 572.0 677.0 480.0 469.0 318.0
49.0 573.0 714.0 517.0 467.0 316.0
49.0 574.0 435.0 238.0 313.0 162.0
49.0 576.0 663.0 466.0 420.0 269.0
49.0 600.0 7174.0 6977.0 811.0 660.0
49.0 630.0 871.0 674.0 458.0 307.0
49.0 638.0 228.0 31.0 611.0 460.0
49.0 653.0 805.0 608.0 226.0 75.0
49.0 703.0 483.0 286.0 444.0 293.0
49.0 775.0 487.0 290.0 449.0 298.0
49.0 793.0 320.0 123.0 340.0 189.0
49.0 802.0 568.0 371.0 466.0 315.0
49.0 840.0 283.0 86.0 247.0 96.0
49.0 949.0 613.0 416.0 387.0 236.0
49.0 953.0 8975.0 8778.0 4967.0 4816.0
49.0 978.0 418.0 221.0 331.0 180.0
49.0 985.0 1082.0 885.0 708.0 557.0
49.0 1108.0 213.0 16.0 585.0 434.0
49.0 1510.0 623.0 426.0 295.0 144.0
49.0 1523.0 471.0 274.0 215.0 64.0
49.0 1525.0 804.0 607.0 684.0 533.0
49.0 1642.0 538.0 341.0 157.0 6.0
49.0 1955.0 929.0 732.0 287.0 136.0
49.0 2004.0 936.0 739.0 554.0 403.0
49.0 2017.0 401.0 204.0 373.0 222.0
49.0 2037.0 586.0 389.0 714.0 563.0
49.0 2051.0 972.0 775.0 607.0 456.0
49.0 2075.0 697.0 500.0 651.0 500.0
49.0 2145.0 805.0 608.0 233.0 82.0
49.0 2397.0 271.0 74.0 336.0 185.0
49.0 2481.0 297.0 100.0 606.0 455.0
49.0 2504.0 434.0 237.0 306.0 155.0
49.0 2586.0 691.0 494.0 638.0 487.0
49.0 2627.0 372.0 175.0 685.0 534.0
49.0 2686.0 393.0 196.0 292.0 141.0
49.0 2707.0 777.0 580.0 529.0 378.0
49.0 2712.0 210.0 13.0 671.0 520.0
49.0 2725.0 274.0 77.0 439.0 288.0
49.0 2730.0 253.0 56.0 340.0 189.0
49.0 2768.0 849.0 652.0 304.0 153.0
49.0 2773.0 703.0 506.0 164.0 13.0
49.0 2952.0 455.0 258.0 604.0 453.0
49.0 2970.0 760.0 563.0 1049.0 898.0
50.0 56.0 983.0 809.0 674.0 544.0
50.0 109.0 882.0 708.0 669.0 539.0
50.0 257.0 583.0 409.0 452.0 322.0
50.0 292.0 622.0 448.0 477.0 347.0
50.0 304.0 847.0 673.0 484.0 354.0
50.0 444.0 623.0 449.0 138.0 8.0
50.0 449.0 719.0 545.0 1201.0 1071.0
50.0 482.0 184.0 10.0 440.0 310.0
50.0 515.0 787.0 613.0 239.0 109.0
50.0 542.0 552.0 378.0 438.0 308.0
50.0 546.0 331.0 157.0 390.0 260.0
50.0 558.0 717.0 543.0 553.0 423.0
50.0 560.0 816.0 642.0 264.0 134.0
50.0 562.0 338.0 164.0 404.0 274.0
50.0 576.0 502.0 328.0 278.0 148.0
50.0 590.0 696.0 522.0 647.0 517.0
50.0 632.0 825.0 651.0 274.0 144.0
50.0 680.0 349.0 175.0 130.0 0.0
50.0 767.0 571.0 397.0 284.0 154.0
50.0 786.0 674.0 500.0 395.0 265.0
50.0 863.0 594.0 420.0 379.0 249.0
50.0 947.0 1017.0 843.0 169.0 39.0
50.0 978.0 774.0 600.0 531.0 401.0
50.0 985.0 580.0 406.0 352.0 222.0
50.0 1112.0 873.0 699.0 223.0 93.0
50.0 1139.0 178.0 4.0 306.0 176.0
50.0 1142.0 809.0 635.0 292.0 162.0
50.0 1220.0 304.0 130.0 157.0 27.0
50.0 1327.0 892.0 718.0 317.0 187.0
50.0 1518.0 342.0 168.0 334.0 204.0
50.0 1621.0 755.0 581.0 510.0 380.0
50.0 1642.0 591.0 417.0 578.0 448.0
50.0 1668.0 856.0 682.0 366.0 236.0
50.0 1669.0 552.0 378.0 140.0 10.0
50.0 1760.0 673.0 499.0 705.0 575.0
50.0 1921.0 963.0 789.0 617.0 487.0
50.0 1924.0 766.0 592.0 577.0 447.0
50.0 1991.0 300.0 126.0 559.0 429.0
50.0 2112.0 567.0 393.0 346.0 216.0
50.0 2168.0 1053.0 879.0 868.0 738.0
50.0 2256.0 689.0 515.0 182.0 52.0
50.0 2269.0 376.0 202.0 1690.0 1560.0
50.0 2356.0 923.0 749.0 417.0 287.0
50.0 2376.0 751.0 577.0 570.0 440.0
50.0 2397.0 457.0 283.0 150.0 20.0
50.0 2412.0 823.0 649.0 716.0 586.0
50.0 2421.0 212.0 38.0 136.0 6.0
50.0 2481.0 481.0 307.0 406.0 276.0
50.0 2649.0 882.0 708.0 584.0 454.0
50.0 2712.0 710.0 536.0 221.0 91.0
50.0 2730.0 459.0 285.0 391.0 261.0
50.0 2764.0 524.0 350.0 189.0 59.0
50.0 2782.0 316.0 142.0 174.0 44.0
50.0 2788.0 357.0 183.0 720.0 590.0
50.0 2862.0 918.0 744.0 1485.0 1355.0
50.0 2865.0 212.0 38.0 406.0 276.0
50.0 3028.0 368.0 194.0 451.0 321.0
50.0 3039.0 776.0 602.0 405.0 275.0
50.0 3101.0 221.0 47.0 366.0 236.0
50.0 3139.0 3551.0 3377.0 211.0 81.0
51.0 37.0 551.0 360.0 329.0 187.0
51.0 111.0 479.0 288.0 247.0 105.0
51.0 112.0 686.0 495.0 684.0 542.0
51.0 126.0 941.0 750.0 421.0 279.0
51.0 148.0 517.0 326.0 502.0 360.0
51.0 151.0 657.0 466.0 334.0 192.0
51.0 158.0 5925.0 5734.0 551.0 409.0
51.0 165.0 414.0 223.0 530.0 388.0
51.0 194.0 319.0 128.0 177.0 35.0
51.0 223.0 1133.0 942.0 288.0 146.0
51.0 224.0 896.0 705.0 396.0 254.0
51.0 252.0 221.0 30.0 666.0 524.0
51.0 292.0 911.0 720.0 555.0 413.0
51.0 314.0 510.0 319.0 611.0 469.0
51.0 315.0 329.0 138.0 306.0 164.0
51.0 337.0 817.0 626.0 382.0 240.0
51.0 342.0 559.0 368.0 351.0 209.0
51.0 349.0 415.0 224.0 518.0 376.0
51.0 517.0 223.0 32.0 540.0 398.0
51.0 525.0 639.0 448.0 437.0 295.0
51.0 550.0 650.0 459.0 328.0 186.0
51.0 562.0 629.0 438.0 330.0 188.0
51.0 595.0 930.0 739.0 287.0 145.0
51.0 651.0 369.0 178.0 684.0 542.0
51.0 661.0 255.0 64.0 196.0 54.0
51.0 668.0 285.0 94.0 517.0 375.0
51.0 676.0 237.0 46.0 161.0 19.0
51.0 765.0 931.0 740.0 398.0 256.0
51.0 899.0 1068.0 877.0 156.0 14.0
51.0 912.0 825.0 634.0 443.0 301.0
51.0 939.0 918.0 727.0 341.0 199.0
51.0 941.0 750.0 559.0 260.0 118.0
51.0 947.0 411.0 220.0 675.0 533.0
51.0 979.0 653.0 462.0 162.0 20.0
51.0 985.0 576.0 385.0 565.0 423.0
51.0 998.0 691.0 500.0 596.0 454.0
51.0 1002.0 311.0 120.0 297.0 155.0
51.0 1007.0 410.0 219.0 520.0 378.0
51.0 1008.0 822.0 631.0 236.0 94.0
51.0 1015.0 197.0 6.0 249.0 107.0
51.0 1079.0 293.0 102.0 186.0 44.0
51.0 1248.0 708.0 517.0 190.0 48.0
51.0 1263.0 634.0 443.0 318.0 176.0
51.0 1301.0 770.0 579.0 533.0 391.0
51.0 1314.0 639.0 448.0 322.0 180.0
51.0 1331.0 202.0 11.0 193.0 51.0
51.0 1362.0 369.0 178.0 198.0 56.0
51.0 1392.0 191.0 0.0 201.0 59.0
51.0 1463.0 969.0 778.0 382.0 240.0
51.0 1517.0 1259.0 1068.0 2650.0 2508.0
51.0 1518.0 760.0 569.0 202.0 60.0
51.0 1523.0 908.0 717.0 455.0 313.0
51.0 1527.0 642.0 451.0 660.0 518.0
51.0 1528.0 403.0 212.0 301.0 159.0
51.0 1556.0 447.0 256.0 355.0 213.0
51.0 1590.0 927.0 736.0 390.0 248.0
51.0 1621.0 762.0 571.0 413.0 271.0
51.0 1669.0 410.0 219.0 677.0 535.0
51.0 1691.0 647.0 456.0 146.0 4.0
51.0 1721.0 195.0 4.0 495.0 353.0
51.0 1778.0 484.0 293.0 521.0 379.0
51.0 1837.0 1080.0 889.0 430.0 288.0
51.0 1908.0 572.0 381.0 597.0 455.0
51.0 1934.0 815.0 624.0 606.0 464.0
51.0 2017.0 383.0 192.0 405.0 263.0
51.0 2041.0 1195.0 1004.0 964.0 822.0
51.0 2138.0 981.0 790.0 407.0 265.0
51.0 2143.0 498.0 307.0 521.0 379.0
51.0 2144.0 344.0 153.0 267.0 125.0
51.0 2214.0 369.0 178.0 387.0 245.0
51.0 2271.0 893.0 702.0 714.0 572.0
51.0 2304.0 576.0 385.0 753.0 611.0
51.0 2378.0 253.0 62.0 801.0 659.0
51.0 2405.0 1010.0 819.0 554.0 412.0
51.0 2421.0 245.0 54.0 634.0 492.0
51.0 2481.0 357.0 166.0 324.0 182.0
51.0 2487.0 740.0 549.0 546.0 404.0
51.0 2529.0 861.0 670.0 316.0 174.0
51.0 2616.0 219.0 28.0 524.0 382.0
51.0 2649.0 961.0 770.0 593.0 451.0
51.0 2730.0 622.0 431.0 309.0 167.0
51.0 2763.0 630.0 439.0 495.0 353.0
51.0 2773.0 358.0 167.0 713.0 571.0
51.0 2782.0 1074.0 883.0 377.0 235.0
51.0 2788.0 973.0 782.0 550.0 408.0
51.0 2791.0 391.0 200.0 364.0 222.0
51.0 2825.0 202.0 11.0 687.0 545.0
51.0 2848.0 871.0 680.0 719.0 577.0
51.0 3033.0 713.0 522.0 612.0 470.0
51.0 3074.0 551.0 360.0 143.0 1.0
51.0 3101.0 462.0 271.0 648.0 506.0
51.0 3123.0 442.0 251.0 526.0 384.0
52.0 148.0 466.0 376.0 483.0 345.0
52.0 318.0 301.0 211.0 266.0 128.0
52.0 376.0 586.0 496.0 203.0 65.0
52.0 576.0 536.0 446.0 436.0 298.0
52.0 676.0 736.0 646.0 197.0 59.0
52.0 717.0 254.0 164.0 421.0 283.0
52.0 751.0 443.0 353.0 539.0 401.0
52.0 808.0 507.0 417.0 349.0 211.0
52.0 1164.0 453.0 363.0 374.0 236.0
52.0 1731.0 745.0 655.0 463.0 325.0
52.0 1732.0 784.0 694.0 250.0 112.0
52.0 1737.0 442.0 352.0 250.0 112.0
52.0 1738.0 399.0 309.0 395.0 257.0
52.0 1739.0 104.0 14.0 491.0 353.0
52.0 1740.0 116.0 26.0 285.0 147.0
52.0 2098.0 754.0 664.0 291.0 153.0
53.0 148.0 334.0 245.0 584.0 448.0
53.0 1731.0 740.0 651.0 448.0 312.0
53.0 1732.0 784.0 695.0 241.0 105.0
53.0 1737.0 438.0 349.0 239.0 103.0
53.0 1738.0 396.0 307.0 385.0 249.0
53.0 1739.0 102.0 13.0 485.0 349.0
53.0 1740.0 116.0 27.0 279.0 143.0
53.0 1898.0 176.0 87.0 748.0 612.0
53.0 2525.0 829.0 740.0 387.0 251.0
53.0 3044.0 554.0 465.0 306.0 170.0
54.0 199.0 481.0 388.0 506.0 373.0
54.0 200.0 591.0 498.0 185.0 52.0
54.0 256.0 648.0 555.0 263.0 130.0
54.0 952.0 152.0 59.0 184.0 51.0
54.0 1032.0 303.0 210.0 442.0 309.0
54.0 1257.0 493.0 400.0 367.0 234.0
54.0 1613.0 566.0 473.0 491.0 358.0
54.0 1621.0 669.0 576.0 499.0 366.0
54.0 1641.0 353.0 260.0 726.0 593.0
54.0 1731.0 740.0 647.0 463.0 330.0
54.0 1732.0 780.0 687.0 249.0 116.0
54.0 1737.0 438.0 345.0 251.0 118.0
54.0 1738.0 394.0 301.0 394.0 261.0
54.0 1739.0 98.0 5.0 491.0 358.0
54.0 1740.0 112.0 19.0 285.0 152.0
54.0 1751.0 835.0 742.0 621.0 488.0
54.0 1905.0 655.0 562.0 465.0 332.0
54.0 3038.0 227.0 134.0 574.0 441.0
55.0 7.0 418.0 305.0 295.0 145.0
55.0 79.0 475.0 362.0 711.0 561.0
55.0 92.0 254.0 141.0 592.0 442.0
55.0 112.0 124.0 11.0 670.0 520.0
55.0 121.0 846.0 733.0 418.0 268.0
55.0 128.0 878.0 765.0 624.0 474.0
55.0 137.0 479.0 366.0 652.0 502.0
55.0 140.0 342.0 229.0 328.0 178.0
55.0 148.0 451.0 338.0 517.0 367.0
55.0 150.0 565.0 452.0 399.0 249.0
55.0 162.0 256.0 143.0 487.0 337.0
55.0 175.0 433.0 320.0 673.0 523.0
55.0 177.0 699.0 586.0 312.0 162.0
55.0 182.0 121.0 8.0 241.0 91.0
55.0 200.0 525.0 412.0 251.0 101.0
55.0 207.0 574.0 461.0 337.0 187.0
55.0 225.0 390.0 277.0 683.0 533.0
55.0 227.0 441.0 328.0 151.0 1.0
55.0 234.0 425.0 312.0 165.0 15.0
55.0 304.0 801.0 688.0 154.0 4.0
55.0 311.0 739.0 626.0 309.0 159.0
55.0 327.0 751.0 638.0 259.0 109.0
55.0 328.0 430.0 317.0 574.0 424.0
55.0 329.0 151.0 38.0 551.0 401.0
55.0 330.0 188.0 75.0 300.0 150.0
55.0 336.0 630.0 517.0 650.0 500.0
55.0 339.0 589.0 476.0 634.0 484.0
55.0 348.0 385.0 272.0 173.0 23.0
55.0 363.0 405.0 292.0 669.0 519.0
55.0 376.0 360.0 247.0 690.0 540.0
55.0 397.0 502.0 389.0 458.0 308.0
55.0 406.0 487.0 374.0 195.0 45.0
55.0 419.0 698.0 585.0 599.0 449.0
55.0 454.0 785.0 672.0 696.0 546.0
55.0 502.0 416.0 303.0 343.0 193.0
55.0 525.0 547.0 434.0 458.0 308.0
55.0 539.0 764.0 651.0 331.0 181.0
55.0 562.0 286.0 173.0 600.0 450.0
55.0 568.0 779.0 666.0 620.0 470.0
55.0 596.0 581.0 468.0 274.0 124.0
55.0 598.0 454.0 341.0 443.0 293.0
55.0 608.0 1018.0 905.0 717.0 567.0
55.0 615.0 266.0 153.0 664.0 514.0
55.0 643.0 791.0 678.0 534.0 384.0
55.0 662.0 282.0 169.0 410.0 260.0
55.0 676.0 177.0 64.0 167.0 17.0
55.0 680.0 357.0 244.0 193.0 43.0
55.0 688.0 214.0 101.0 193.0 43.0
55.0 711.0 251.0 138.0 281.0 131.0
55.0 717.0 530.0 417.0 192.0 42.0
55.0 753.0 13135.0 13022.0 1806.0 1656.0
55.0 755.0 593.0 480.0 335.0 185.0
55.0 759.0 174.0 61.0 705.0 555.0
55.0 802.0 522.0 409.0 449.0 299.0
55.0 806.0 395.0 282.0 583.0 433.0
55.0 807.0 178.0 65.0 215.0 65.0
55.0 808.0 635.0 522.0 249.0 99.0
55.0 815.0 365.0 252.0 275.0 125.0
55.0 825.0 768.0 655.0 310.0 160.0
55.0 829.0 271.0 158.0 545.0 395.0
55.0 847.0 1017.0 904.0 1504.0 1354.0
55.0 849.0 734.0 621.0 160.0 10.0
55.0 854.0 168.0 55.0 535.0 385.0
55.0 855.0 160.0 47.0 347.0 197.0
55.0 865.0 308.0 195.0 365.0 215.0
55.0 869.0 520.0 407.0 347.0 197.0
55.0 872.0 686.0 573.0 542.0 392.0
55.0 877.0 339.0 226.0 191.0 41.0
55.0 887.0 337.0 224.0 520.0 370.0
55.0 897.0 346.0 233.0 629.0 479.0
55.0 899.0 708.0 595.0 594.0 444.0
55.0 909.0 456.0 343.0 490.0 340.0
55.0 911.0 500.0 387.0 508.0 358.0
55.0 913.0 382.0 269.0 615.0 465.0
55.0 958.0 166.0 53.0 276.0 126.0
55.0 975.0 185.0 72.0 584.0 434.0
55.0 979.0 676.0 563.0 689.0 539.0
55.0 985.0 209.0 96.0 606.0 456.0
55.0 991.0 231.0 118.0 309.0 159.0
55.0 1010.0 654.0 541.0 599.0 449.0
55.0 1011.0 448.0 335.0 482.0 332.0
55.0 1013.0 804.0 691.0 481.0 331.0
55.0 1015.0 388.0 275.0 278.0 128.0
55.0 1032.0 324.0 211.0 460.0 310.0
55.0 1039.0 377.0 264.0 396.0 246.0
55.0 1044.0 329.0 216.0 624.0 474.0
55.0 1081.0 522.0 409.0 522.0 372.0
55.0 1082.0 400.0 287.0 299.0 149.0
55.0 1097.0 566.0 453.0 374.0 224.0
55.0 1100.0 585.0 472.0 472.0 322.0
55.0 1121.0 313.0 200.0 325.0 175.0
55.0 1136.0 251.0 138.0 592.0 442.0
55.0 1188.0 638.0 525.0 613.0 463.0
55.0 1190.0 744.0 631.0 400.0 250.0
55.0 1202.0 269.0 156.0 436.0 286.0
55.0 1224.0 530.0 417.0 296.0 146.0
55.0 1230.0 221.0 108.0 420.0 270.0
55.0 1232.0 446.0 333.0 339.0 189.0
55.0 1280.0 235.0 122.0 486.0 336.0
55.0 1283.0 711.0 598.0 630.0 480.0
55.0 1330.0 418.0 305.0 690.0 540.0
55.0 1411.0 221.0 108.0 347.0 197.0
55.0 1430.0 1551.0 1438.0 1719.0 1569.0
55.0 1439.0 1850.0 1737.0 5686.0 5536.0
55.0 1445.0 391.0 278.0 299.0 149.0
55.0 1462.0 278.0 165.0 580.0 430.0
55.0 1484.0 160.0 47.0 608.0 458.0
55.0 1486.0 422.0 309.0 388.0 238.0
55.0 1487.0 187.0 74.0 194.0 44.0
55.0 1496.0 749.0 636.0 183.0 33.0
55.0 1500.0 879.0 766.0 607.0 457.0
55.0 1501.0 333.0 220.0 370.0 220.0
55.0 1504.0 158.0 45.0 731.0 581.0
55.0 1517.0 530.0 417.0 254.0 104.0
55.0 1519.0 177.0 64.0 579.0 429.0
55.0 1524.0 544.0 431.0 403.0 253.0
55.0 1547.0 431.0 318.0 303.0 153.0
55.0 1548.0 399.0 286.0 709.0 559.0
55.0 1554.0 293.0 180.0 473.0 323.0
55.0 1556.0 921.0 808.0 337.0 187.0
55.0 1560.0 568.0 455.0 401.0 251.0
55.0 1561.0 817.0 704.0 627.0 477.0
55.0 1569.0 441.0 328.0 196.0 46.0
55.0 1575.0 702.0 589.0 696.0 546.0
55.0 1613.0 499.0 386.0 767.0 617.0
55.0 1622.0 846.0 733.0 406.0 256.0
55.0 1640.0 174.0 61.0 355.0 205.0
55.0 1644.0 539.0 426.0 1518.0 1368.0
55.0 1646.0 667.0 554.0 724.0 574.0
55.0 1648.0 657.0 544.0 174.0 24.0
55.0 1669.0 896.0 783.0 354.0 204.0
55.0 1686.0 113.0 0.0 279.0 129.0
55.0 1705.0 153.0 40.0 536.0 386.0
55.0 1760.0 176.0 63.0 273.0 123.0
55.0 1784.0 876.0 763.0 595.0 445.0
55.0 1799.0 456.0 343.0 661.0 511.0
55.0 1805.0 753.0 640.0 559.0 409.0
55.0 1843.0 283.0 170.0 632.0 482.0
55.0 1871.0 881.0 768.0 491.0 341.0
55.0 1884.0 261.0 148.0 327.0 177.0
55.0 1917.0 661.0 548.0 631.0 481.0
55.0 1924.0 437.0 324.0 519.0 369.0
55.0 1949.0 827.0 714.0 683.0 533.0
55.0 1989.0 202.0 89.0 787.0 637.0
55.0 2016.0 315.0 202.0 365.0 215.0
55.0 2023.0 804.0 691.0 288.0 138.0
55.0 2046.0 633.0 520.0 643.0 493.0
55.0 2058.0 948.0 835.0 255.0 105.0
55.0 2061.0 685.0 572.0 381.0 231.0
55.0 2091.0 126.0 13.0 450.0 300.0
55.0 2111.0 483.0 370.0 802.0 652.0
55.0 2112.0 497.0 384.0 371.0 221.0
55.0 2113.0 285.0 172.0 389.0 239.0
55.0 2128.0 541.0 428.0 270.0 120.0
55.0 2144.0 485.0 372.0 330.0 180.0
55.0 2172.0 1142.0 1029.0 587.0 437.0
55.0 2184.0 953.0 840.0 368.0 218.0
55.0 2230.0 706.0 593.0 520.0 370.0
55.0 2270.0 550.0 437.0 597.0 447.0
55.0 2300.0 203.0 90.0 454.0 304.0
55.0 2303.0 417.0 304.0 391.0 241.0
55.0 2309.0 265.0 152.0 188.0 38.0
55.0 2311.0 827.0 714.0 549.0 399.0
55.0 2378.0 552.0 439.0 513.0 363.0
55.0 2391.0 445.0 332.0 174.0 24.0
55.0 2393.0 780.0 667.0 346.0 196.0
55.0 2394.0 544.0 431.0 412.0 262.0
55.0 2444.0 804.0 691.0 1202.0 1052.0
55.0 2453.0 576.0 463.0 899.0 749.0
55.0 2460.0 395.0 282.0 623.0 473.0
55.0 2477.0 543.0 430.0 476.0 326.0
55.0 2479.0 370.0 257.0 418.0 268.0
55.0 2481.0 872.0 759.0 772.0 622.0
55.0 2485.0 415.0 302.0 159.0 9.0
55.0 2504.0 497.0 384.0 653.0 503.0
55.0 2514.0 593.0 480.0 450.0 300.0
55.0 2525.0 421.0 308.0 393.0 243.0
55.0 2528.0 153.0 40.0 526.0 376.0
55.0 2607.0 819.0 706.0 576.0 426.0
55.0 2616.0 622.0 509.0 329.0 179.0
55.0 2618.0 632.0 519.0 528.0 378.0
55.0 2649.0 883.0 770.0 602.0 452.0
55.0 2695.0 1034.0 921.0 270.0 120.0
55.0 2702.0 825.0 712.0 517.0 367.0
55.0 2712.0 1818.0 1705.0 791.0 641.0
55.0 2719.0 181.0 68.0 408.0 258.0
55.0 2730.0 131.0 18.0 201.0 51.0
55.0 2768.0 472.0 359.0 732.0 582.0
55.0 2781.0 720.0 607.0 229.0 79.0
55.0 2782.0 332.0 219.0 290.0 140.0
55.0 2795.0 747.0 634.0 661.0 511.0
55.0 2802.0 411.0 298.0 169.0 19.0
55.0 2815.0 822.0 709.0 240.0 90.0
55.0 2840.0 788.0 675.0 485.0 335.0
55.0 2858.0 497.0 384.0 433.0 283.0
55.0 2872.0 550.0 437.0 518.0 368.0
55.0 2887.0 772.0 659.0 421.0 271.0
55.0 2895.0 532.0 419.0 499.0 349.0
55.0 2896.0 520.0 407.0 351.0 201.0
55.0 2912.0 111343.0 111230.0 60112.0 59962.0
55.0 2933.0 150.0 37.0 315.0 165.0
55.0 2945.0 783.0 670.0 400.0 250.0
55.0 2968.0 529.0 416.0 235.0 85.0
55.0 2980.0 143.0 30.0 568.0 418.0
55.0 2989.0 820.0 707.0 469.0 319.0
55.0 2996.0 206.0 93.0 248.0 98.0
55.0 3002.0 216.0 103.0 569.0 419.0
55.0 3004.0 115.0 2.0 318.0 168.0
55.0 3011.0 472.0 359.0 717.0 567.0
55.0 3012.0 757.0 644.0 604.0 454.0
55.0 3027.0 114.0 1.0 305.0 155.0
55.0 3028.0 292.0 179.0 493.0 343.0
55.0 3034.0 1182.0 1069.0 650.0 500.0
55.0 3038.0 318.0 205.0 614.0 464.0
55.0 3059.0 252.0 139.0 205.0 55.0
55.0 3062.0 843.0 730.0 292.0 142.0
55.0 3091.0 523.0 410.0 196.0 46.0
55.0 3123.0 362.0 249.0 537.0 387.0
55.0 3126.0 206.0 93.0 281.0 131.0
55.0 3147.0 243.0 130.0 2468.0 2318.0
56.0 112.0 121.0 6.0 677.0 523.0
56.0 117.0 948.0 833.0 368.0 214.0
56.0 121.0 850.0 735.0 424.0 270.0
56.0 147.0 246.0 131.0 397.0 243.0
56.0 150.0 580.0 465.0 649.0 495.0
56.0 162.0 762.0 647.0 160.0 6.0
56.0 167.0 376.0 261.0 515.0 361.0
56.0 182.0 115.0 0.0 267.0 113.0
56.0 213.0 650.0 535.0 700.0 546.0
56.0 223.0 127.0 12.0 468.0 314.0
56.0 227.0 330.0 215.0 209.0 55.0
56.0 239.0 810.0 695.0 306.0 152.0
56.0 318.0 429.0 314.0 446.0 292.0
56.0 319.0 672.0 557.0 308.0 154.0
56.0 327.0 582.0 467.0 224.0 70.0
56.0 328.0 455.0 340.0 562.0 408.0
56.0 335.0 11002.0 10887.0 5179.0 5025.0
56.0 348.0 393.0 278.0 224.0 70.0
56.0 406.0 472.0 357.0 209.0 55.0
56.0 419.0 700.0 585.0 603.0 449.0
