Img	TargetXMin	YMin	XMax	YMax	
55	2300	90	304	203	454
55	2303	304	241	417	391
55	2309	152	38	265	188
55	2311	714	399	827	549
55	2378	439	363	552	513
55	2391	332	24	445	174
55	2393	667	196	780	346
55	2394	431	262	544	412
55	2444	691	1052	804	1202
55	2453	463	749	576	899
55	2460	282	473	395	623
55	2477	430	326	543	476
55	2479	257	268	370	418
55	2481	759	622	872	772
55	2485	302	9	415	159
55	2504	384	503	497	653
55	2514	480	300	593	450
55	2525	308	243	421	393
55	2528	40	376	153	526
55	2607	706	426	819	576
55	2616	509	179	622	329
55	2618	519	378	632	528
55	2649	770	452	883	602
55	2695	921	120	1034	270
55	2702	712	367	825	517
55	2712	1705	641	1818	791
55	2719	68	258	181	408
55	2730	18	51	131	201
55	2768	359	582	472	732
55	2781	607	79	720	229
55	2782	219	140	332	290
55	2795	634	511	747	661
55	2802	298	19	411	169
55	2815	709	90	822	240
55	2840	675	335	788	485
55	2858	384	283	497	433
55	2872	437	368	550	518
55	2887	659	271	772	421
55	2895	419	349	532	499
55	2896	407	201	520	351
55	2912	111230	59962	111343	60112
55	2933	37	165	150	315
55	2945	670	250	783	400
55	2968	416	85	529	235
55	2980	30	418	143	568
55	2989	707	319	820	469
55	2996	93	98	206	248
55	3002	103	419	216	569
55	3004	2	168	115	318
55	3011	359	567	472	717
55	3012	644	454	757	604
55	3027	1	155	114	305
55	3028	179	343	292	493
55	3034	1069	500	1182	650
55	3038	205	464	318	614
55	3059	139	55	252	205
55	3062	730	142	843	292
55	3091	410	46	523	196
55	3123	249	387	362	537
55	3126	93	131	206	281
55	3147	130	2318	243	2468
56	112	6	523	121	677
56	117	833	214	948	368
56	121	735	270	850	424
56	147	131	243	246	397
56	150	465	495	580	649
56	162	647	6	762	160
56	167	261	361	376	515
56	182	0	113	115	267
56	213	535	546	650	700
56	223	12	314	127	468
56	227	215	55	330	209
56	239	695	152	810	306
56	318	314	292	429	446
56	319	557	154	672	308
56	327	467	70	582	224
56	328	340	408	455	562
56	335	10887	5025	11002	5179
56	348	278	70	393	224
56	406	357	55	472	209
56	419	585	449	700	603
56	454	439	368	554	522
56	497	626	328	741	482
56	502	304	188	419	342
56	508	106	138	221	292
56	535	43	189	158	343
56	562	163	275	278	429
56	651	347	132	462	286
56	673	46	552	161	706
56	676	52	22	167	176
56	680	654	2722	769	2876
56	690	622	203	737	357
56	739	734	484	849	638
56	743	376	450	491	604
56	753	787	220	902	374
56	802	401	294	516	448
56	815	221	545	336	699
56	829	163	407	278	561
56	844	567	85	682	239
56	847	156	390	271	544
56	855	572	409	687	563
56	882	125	95	240	249
56	887	254	362	369	516
56	897	266	556	381	710
56	902	96	120	211	274
56	909	450	329	565	483
56	931	632	548	747	702
56	958	375	206	490	360
56	975	67	456	182	610
56	985	386	421	501	575
56	991	108	154	223	308
56	1004	107	241	222	395
56	1010	7	182	122	336
56	1013	705	338	820	492
56	1037	146	275	261	429
56	1044	210	478	325	632
56	1057	331	251	446	405
56	1082	482	376	597	530
56	1114	279	24	394	178
56	1121	234	167	349	321
56	1188	527	464	642	618
56	1222	278	17	393	171
56	1232	283	179	398	333
56	1283	566	499	681	653
56	1330	832	167	947	321
56	1336	30	75	145	229
56	1339	227	369	342	523
56	1410	239	141	354	295
56	1411	71	177	186	331
56	1451	391	2	506	156
56	1458	590	284	705	438
56	1484	52	466	167	620
56	1487	267	613	382	767
56	1500	503	117	618	271
56	1501	220	219	335	373
56	1508	351	356	466	510
56	1517	433	86	548	240
56	1519	35	435	150	589
56	1544	314	85	429	239
56	1548	259	592	374	746
56	1561	705	477	820	631
56	1569	328	46	443	200
56	1599	246	387	361	541
56	1622	39	315	154	469
56	1640	308	107	423	261
56	1686	8	131	123	285
56	1718	732	603	847	757
56	1805	780	588	895	742
56	1823	882	148	997	302
56	1884	98	171	213	325
56	1969	385	317	500	471
56	1989	183	639	298	793
56	1996	35	501	150	655
56	2015	483	198	598	352
56	2019	714	435	829	589
56	2041	840	356	955	510
56	2058	838	119	953	273
56	2091	823	85	938	239
56	2111	368	693	483	847
56	2112	392	213	507	367
56	2128	341	292	456	446
56	2156	431	576	546	730
56	2179	370	337	485	491
56	2198	324	318	439	472
56	2300	4619	2157	4734	2311
56	2391	332	24	447	178
56	2393	643	287	758	441
56	2394	670	93	785	247
56	2406	82	163	197	317
56	2477	166	84	281	238
56	2478	965	24	1080	178
56	2479	260	305	375	459
56	2481	646	79	761	233
56	2485	409099	135193	409214	135347
56	2488	500	49	615	203
56	2503	248	463	363	617
56	2504	384	503	499	657
56	2523	580	462	695	616
56	2603	483	443	598	597
56	2607	695	429	810	583
56	2618	520	375	635	529
56	2649	770	457	885	611
56	2672	560	586	675	740
56	2702	351	6	466	160
56	2719	687	303	802	457
56	2730	242	634	357	788
56	2763	395	475	510	629
56	2768	495	175	610	329
56	2782	417	138	532	292
56	2784	338	635	453	789
56	2840	675	338	790	492
56	2858	1353	2701	1468	2855
56	2872	437	368	552	522
56	2896	327	248	442	402
56	2903	126	275	241	429
56	2912	667	520	782	674
56	2945	109	270	224	424
56	2946	482	560	597	714
56	2968	417	139	532	293
56	2989	472	401	587	555
56	3002	103	419	218	573
56	3012	643	455	758	609
56	3027	18	164	133	318
56	3034	717	131	832	285
56	3091	367	143	482	297
56	3147	9	145	124	299
57	9	705	533	817	683
57	79	483	450	595	600
57	111	756	272	868	422
57	112	38	532	150	682
57	120	472	467	584	617
57	121	750	281	862	431
57	128	594	472	706	622
57	144	2334	1370	2446	1520
57	147	724	38	836	188
57	148	404	476	516	626
57	150	348	515	460	665
57	162	192	194	304	344
57	163	158	179	270	329
57	167	362	529	474	679
57	176	254	531	366	681
57	177	587	159	699	309
57	182	13	105	125	255
57	207	460	170	572	320
57	223	9	310	121	460
57	227	159	29	271	179
57	234	600	502	712	652
57	256	96	463	208	613
57	259	487	935	599	1085
57	280	529	584	641	734
57	292	692	148	804	298
57	304	71	466	183	616
57	327	377	98	489	248
57	328	349	396	461	546
57	339	478	463	590	613
57	348	272	23	384	173
57	363	293	521	405	671
57	376	248	542	360	692
57	378	702	225	814	375
57	397	352	330	464	480
57	406	366	45	478	195
57	438	360	73	472	223
57	454	666	546	778	696
57	502	341	174	453	324
57	504	559	253	671	403
57	508	188	90	300	240
57	515	471	217	583	367
57	539	536	219	648	369
57	541	711	317	823	467
57	544	200	205	312	355
57	552	366	66	478	216
57	562	233	502	345	652
57	568	666	466	778	616
57	597	583	136	695	286
57	626	106	456	218	606
57	632	205	23	317	173
57	651	563	142	675	292
57	662	341	30	453	180
57	676	40	22	152	172
57	680	219	32	331	182
57	704	662	234	774	384
57	737	235	420	347	570
57	739	411	310	523	460
57	741	739	265	851	415
57	743	376	450	488	600
57	745	47	592	159	742
57	753	1701	4686	1813	4836
57	755	667	167	779	317
57	761	87	263	199	413
57	769	431	136	543	286
57	770	462	139	574	289
57	783	373	219	485	369
57	802	410	298	522	448
57	808	523	89	635	239
57	815	251	123	363	273
57	829	163	407	275	557
57	830	192	349	304	499
57	847	156	390	268	540
57	861	490	98	602	248
57	872	33	124	145	274
57	873	648	43	760	193
57	882	67	104	179	254
57	887	259	363	371	513
57	897	232	479	344	629
57	899	597	443	709	593
57	901	459	268	571	418
57	908	407	357	519	507
57	909	344	340	456	490
57	913	497	228	609	378
57	931	630	550	742	700
57	947	528	397	640	547
57	958	356	223	468	373
57	975	74	444	186	594
57	985	385	422	497	572
57	991	112	776	224	926
57	998	428	424	540	574
57	1004	107	257	219	407
57	1010	5	174	117	324
57	1013	670	329	782	479
57	1032	211	310	323	460
57	1039	465	85	577	235
57	1046	696	68	808	218
57	1057	9	9	121	159
57	1075	632	112	744	262
57	1082	288	149	400	299
57	1097	512	274	624	424
57	1121	229	170	341	320
57	1167	237	499	349	649
57	1188	526	463	638	613
57	1202	116	196	228	346
57	1208	59	222	171	372
57	1215	388	217	500	367
57	1222	383	80	495	230
57	1223	380	510	492	660
57	1232	721	69	833	219
57	1279	28	328	140	478
57	1283	83	299	195	449
57	1349	606	489	718	639
57	1366	630	207	742	357
57	1411	41	180	153	330
57	1430	254	49	366	199
57	1439	380	281	492	431
57	1457	596	405	708	555
57	1458	579	281	691	431
57	1484	23	458	135	608
57	1487	266	613	378	763
57	1500	500	114	612	264
57	1501	206	226	318	376
57	1504	42	578	154	728
57	1508	664	327	776	477
57	1510	251	288	363	438
57	1516	28	420	140	570
57	1517	801	140	913	290
57	1519	323	407	435	557
57	1520	593	208	705	358
57	1527	282	7	394	157
57	1548	285	562	397	712
57	1552	58	420	170	570
57	1560	75	318	187	468
57	1561	693	488	805	638
57	1569	188	599	300	749
57	1585	551	333	663	483
57	1599	488	51	600	201
57	1621	583	386	695	536
57	1622	1219	926	1331	1076
57	1644	793	334	905	484
57	1646	540	55	652	205
57	1647	811	409	923	559
57	1669	40	451	152	601
57	1670	737	63	849	213
57	1676	710	379	822	529
57	1686	7	130	119	280
57	1705	38	393	150	543
57	1711	565	279	677	429
57	1780	273	194	385	344
57	1781	225	31	337	181
57	1805	640	409	752	559
57	1812	655	571	767	721
57	1816	152	322	264	472
57	1823	1025	612	1137	762
57	1835	1287	263	1399	413
57	1871	756	342	868	492
57	1884	129	163	241	313
57	1899	584	147	696	297
57	1908	194	401	306	551
57	1915	146	644	258	794
57	1917	288	233	400	383
57	1919	408	643	520	793
57	1924	264	342	376	492
57	1950	726	31	838	181
57	1991	514	170	626	320
57	1993	765	465	877	615
57	2012	541	199	653	349
57	2019	714	435	826	585
57	2023	688	139	800	289
57	2029	231	170	343	320
57	2041	444	28	556	178
57	2043	811	614	923	764
57	2046	375	185	487	335
57	2052	874	477	986	627
57	2058	889	95	1001	245
57	2061	563	204	675	354
57	2111	376	559	488	709
57	2112	398	158	510	308
57	2125	12	216	124	366
57	2150	582	185	694	335
57	2182	30	453	142	603
57	2188	670	30	782	180
57	2236	529	77	641	227
57	2258	368	261	480	411
57	2273	3972	1107	4084	1257
57	2300	240	219	352	369
57	2305	513	157	625	307
57	2309	25	97	137	247
57	2339	650	509	762	659
57	2373	966	603	1078	753
57	2389	366	466	478	616
57	2391	694	21	806	171
57	2393	666	234	778	384
57	2394	172	261	284	411
57	2400	36	346	148	496
57	2421	116	520	228	670
57	2422	632	455	744	605
57	2442	525	414	637	564
57	2444	495	533	607	683
57	2453	340	533	452	683
57	2460	307	469	419	619
57	2477	128	61	240	211
57	2478	459	416	571	566
57	2481	659	94	771	244
57	2485	213	0	325	150
57	2503	131	446	243	596
57	2504	380	503	492	653
57	2515	64	538	176	688
57	2528	28	363	140	513
57	2529	389	42	501	192
57	2535	665	470	777	620
57	2567	38	347	150	497
57	2602	717	15	829	165
57	2607	667	441	779	591
57	2615	809	438	921	588
57	2616	819	548	931	698
57	2617	446	213	558	363
57	2618	729	617	841	767
57	2649	773	451	885	601
57	2657	342	203	454	353
57	2671	633	233	745	383
57	2718	486	71	598	221
57	2719	211	524	323	674
57	2730	236	616	348	766
57	2746	501	549	613	699
57	2768	361	583	473	733
57	2782	375	463	487	613
57	2784	280	18	392	168
57	2802	298	12	410	162
57	2806	296	407	408	557
57	2840	656	347	768	497
57	2858	211	51	323	201
57	2872	537	4	649	154
57	2883	374	201	486	351
57	2887	659	268	771	418
57	2896	203	477	315	627
57	2904	130	73	242	223
57	2911	731	94	843	244
57	2912	630	585	742	735
57	2915	765	478	877	628
57	2933	33	159	145	309
57	2945	113	279	225	429
57	2946	152	103	264	253
57	2968	341	548	453	698
57	2980	701	170	813	320
57	2989	383	157	495	307
57	2996	91	96	203	246
57	3002	34	288	146	438
57	3004	534	266	646	416
57	3012	528	293	640	443
57	3020	647	226	759	376
57	3024	540	110	652	260
57	3027	372	542	484	692
57	3034	231	179	343	329
57	3038	208	486	320	636
57	3061	147	159	259	309
57	3074	341	199	453	349
57	3076	666	302	778	452
57	3091	407	40	519	190
57	3098	499	162	611	312
57	3123	248	387	360	537
57	3126	719	250	831	400
57	3147	671	176	783	326
57	3148	422	187	534	337
58	40	283	0	441	178
58	121	744	353	902	531
58	157	636	194	794	372
58	239	24	296	182	474
58	328	487	359	645	537
58	545	668	5	826	183
58	555	89	155	247	333
58	872	638	74	796	252
58	913	129	199	287	377
58	985	715	512	873	690
58	1817	302	402	460	580
58	2060	445	741	603	919
58	2536	759	233	917	411
58	2944	641	284	799	462
58	2946	482	559	640	737
58	3028	341	134	499	312
58	3101	329	448	487	626
59	49	47	500	211	681
59	102	766	765	930	946
59	157	211	277	375	458
59	159	452	445	616	626
59	162	929	704	1093	885
59	165	649	510	813	691
59	182	282	343	446	524
59	292	1038	513	1202	694
59	378	365	429	529	610
59	388	498	128	662	309
59	456	651	284	815	465
59	510	494	1098	658	1279
59	529	560	518	724	699
59	703	22	510	186	691
59	758	836	275	1000	456
59	781	68	545	232	726
59	826	455	526	619	707
59	918	696	155	860	336
59	953	228	440	392	621
59	985	717	505	881	686
59	987	222	50	386	231
59	998	62	174	226	355
59	1012	65	84	229	265
59	1217	163	59	327	240
59	1221	88	268	252	449
59	1235	510	386	674	567
59	1434	44	621	208	802
59	1494	735	626	899	807
59	1518	341	666	505	847
59	1521	633	282	797	463
59	1524	128	74	292	255
59	1529	503	384	667	565
59	1642	730	395	894	576
59	1653	184	613	348	794
59	1730	777	189	941	370
59	1773	246	263	410	444
59	1817	118	197	282	378
59	1933	86	66	250	247
59	2112	778	49	942	230
59	2125	638	425	802	606
59	2300	783	346	947	527
59	2389	367	469	531	650
59	2455	362	439	526	620
59	2481	160	423	324	604
59	2498	508	639	672	820
59	2512	778	370	942	551
59	2536	159	276	323	457
59	2651	39	586	203	767
59	2944	292	201	456	382
59	2946	489	510	653	691
59	3044	555	256	719	437
59	3101	440	188	604	369
59	3140	20	229	184	410
60	172	52	530	217	716
60	265	573	174	738	360
60	292	2080	270	2245	456
60	454	675	548	840	734
60	985	180	338	345	524
60	1587	795	484	960	670
60	1631	586	24	751	210
60	1662	1276	696	1441	882
60	2061	720	245	885	431
60	2481	148	284	313	470
61	165	359	459	529	630
61	194	408	34	578	205
61	225	279	527	449	698
61	265	608	274	778	445
61	292	542	362	712	533
61	533	353	317	523	488
61	807	683	244	853	415
61	853	97	661	267	832
61	854	43	170	213	341
61	857	378	224	548	395
61	859	623	528	793	699
61	975	413	433	583	604
61	982	227	193	397	364
61	985	715	512	885	683
61	1009	613	125	783	296
61	1027	131	459	301	630
61	1139	140	116	310	287
61	1621	591	115	761	286
61	1656	426	61	596	232
61	2034	472	49	642	220
61	2051	615	526	785	697
61	2499	735	607	905	778
61	3020	275	258	445	429
61	3036	416	110	586	281
61	3037	239	112	409	283
61	3101	216	333	386	504
62	8	587	262	751	412
62	38	192	25	356	175
62	40	287	204	451	354
62	57	631	406	795	556
62	63	239	306	403	456
62	92	899	328	1063	478
62	105	646	2	810	152
62	109	218	103	382	253
62	133	243	1812	407	1962
62	165	314	454	478	604
62	170	351	218	515	368
62	179	386	228	550	378
62	180	264	371	428	521
62	185	737	50	901	200
62	191	376	400	540	550
62	194	405	38	569	188
62	208	183	169	347	319
62	213	265	38	429	188
62	220	98	120	262	270
62	221	60	17	224	167
62	225	277	534	441	684
62	226	669	548	833	698
62	227	2172	1991	2336	2141
62	246	307	821	471	971
62	248	127	708	291	858
62	252	118	359	282	509
62	290	127	325	291	475
62	292	517	338	681	488
62	326	429	458	593	608
62	330	550	297	714	447
62	331	390	228	554	378
62	348	1950	277	2114	427
62	358	198	243	362	393
62	366	225	322	389	472
62	420	145	243	309	393
62	421	398	485	562	635
62	440	324	297	488	447
62	454	449	355	613	505
62	466	722	92	886	242
62	510	647	355	811	505
62	515	13702	5488	13866	5638
62	520	446	311	610	461
62	528	1093	579	1257	729
62	546	535	554	699	704
62	555	29	71	193	221
62	558	376	390	540	540
62	560	620	152	784	302
62	561	6	305	170	455
62	562	335	22	499	172
62	571	526	156	690	306
62	622	751	315	915	465
62	633	603	350	767	500
62	649	99	239	263	389
62	661	321	718	485	868
62	680	1632	467	1796	617
62	685	607	330	771	480
62	691	650	373	814	523
62	703	158	4	322	154
62	717	413	48	577	198
62	718	300	253	464	403
62	767	398	154	562	304
62	793	586	220	750	370
62	806	185	145	349	295
62	807	67	64	231	214
62	811	6	150	170	300
62	846	782	64	946	214
62	853	368	172	532	322
62	854	30	172	194	322
62	855	5	64	169	214
62	857	363	225	527	375
62	859	594	556	758	706
62	863	397	284	561	434
62	912	711	567	875	717
62	929	241	166	405	316
62	941	546	103	710	253
62	953	507	416	671	566
62	970	585	114	749	264
62	975	401	435	565	585
62	985	704	519	868	669
62	989	484	296	648	446
62	1001	114	330	278	480
62	1007	216	1802	380	1952
62	1009	162	445	326	595
62	1027	470	155	634	305
62	1029	24	190	188	340
62	1088	209	249	373	399
62	1099	443	274	607	424
62	1116	175	343	339	493
62	1139	136	106	300	256
62	1143	494	392	658	542
62	1193	713	211	877	361
62	1203	44	213	208	363
62	1220	431	455	595	605
62	1234	626	906	790	1056
62	1235	301	10	465	160
62	1248	600	227	764	377
62	1263	697	476	861	626
62	1279	38	379	202	529
62	1451	418	48	582	198
62	1480	597	9	761	159
62	1500	716	268	880	418
62	1507	405	42	569	192
62	1517	357	127	521	277
62	1518	173	203	337	353
62	1520	341	193	505	343
62	1530	744	354	908	504
62	1555	457	289	621	439
62	1560	108	241	272	391
62	1587	4445	1463	4609	1613
62	1642	731	396	895	546
62	1653	552	414	716	564
62	1656	292	48	456	198
62	1669	596	626	760	776
62	1688	332	765	496	915
62	1760	499	575	663	725
62	1764	68	2113	232	2263
62	1774	299	23	463	173
62	1817	48	592	212	742
62	1837	867	316	1031	466
62	1849	6	119	170	269
62	1871	802	348	966	498
62	1898	450	2318	614	2468
62	1917	539	476	703	626
62	1924	591	446	755	596
62	1955	1530	1875	1694	2025
62	2007	640	216	804	366
62	2017	908	173	1072	323
62	2033	445	456	609	606
62	2046	196	112	360	262
62	2051	217	464	381	614
62	2059	628	143	792	293
62	2060	503	669	667	819
62	2087	843	422	1007	572
62	2112	39	363	203	513
62	2150	805	296	969	446
62	2164	79	217	243	367
62	2171	654	535	818	685
62	2193	586	32	750	182
62	2269	654	583	818	733
62	2304	58	405	222	555
62	2331	635	411	799	561
62	2369	9	502	173	652
62	2376	458	192	622	342
62	2389	995	1068	1159	1218
62	2412	532	308	696	458
62	2421	116	497	280	647
62	2430	39	489	203	639
62	2431	398	509	562	659
62	2435	195	60	359	210
62	2444	654	546	818	696
62	2487	388693	80230	388857	80380
62	2499	797	337	961	487
62	2512	217	42	381	192
62	2523	300	274	464	424
62	2529	305	67	469	217
62	2574	154	148	318	298
62	2584	60	308	224	458
62	2607	124	321	288	471
62	2623	353	94	517	244
62	2625	176	637	340	787
62	2636	610	481	774	631
62	2649	442	298	606	448
62	2666	638	464	802	614
62	2730	238	633	402	783
62	2763	395	398	559	548
62	2781	921	407	1085	557
62	2782	103	10	267	160
62	2791	1112	355	1276	505
62	2884	205	514	369	664
62	2908	574	823	738	973
62	2957	704	92	868	242
62	2960	120	478	284	628
62	2992	70	198	234	348
62	3008	227	513	391	663
62	3010	454	191	618	341
62	3028	202	304	366	454
62	3036	558	107	722	257
62	3037	348	114	512	264
62	3039	694	416	858	566
62	3101	322	461	486	611
63	38	305	302	451	436
63	194	411	23	557	157
63	221	43	116	189	250
63	225	277	534	423	668
63	292	720	413	866	547
63	853	43	466	189	600
63	854	29	172	175	306
63	855	0	53	146	187
63	856	333	28	479	162
63	857	359	221	505	355
63	858	1294	613	1440	747
63	859	502	277	648	411
63	975	421	437	567	571
63	1642	728	399	874	533
63	1760	499	575	645	709
63	1774	337	40	483	174
63	2712	930	1151	1076	1285
63	3036	400	109	546	243
63	3037	221	112	367	246
63	3101	680	527	826	661
64	37	139	415	235	527
64	38	310	307	406	419
64	40	705	318	801	430
64	57	432	41	528	153
64	58	555	185	651	297
64	61	266	388	362	500
64	72	296	88	392	200
64	81	1543	687	1639	799
64	94	579	541	675	653
64	95	724	274	820	386
64	145	88	80	184	192
64	147	133	235	229	347
64	157	639	270	735	382
64	160	624	25	720	137
64	162	353	159	449	271
64	163	23	282	119	394
64	179	575	9	671	121
64	187	158	516	254	628
64	194	671	353	767	465
64	198	219	157	315	269
64	225	514	230	610	342
64	244	503	211	599	323
64	250	358	146	454	258
64	252	161	268	257	380
64	259	102	409	198	521
64	265	574	252	670	364
64	283	28	501	124	613
64	292	1072	562	1168	674
64	302	376	117	472	229
64	303	109	194	205	306
64	314	407	41	503	153
64	321	56	97	152	209
64	337	131	143	227	255
64	349	118	268	214	380
64	389	630	7	726	119
64	397	543	63	639	175
64	400	173	500	269	612
64	446	374	402	470	514
64	496	340	392	436	504
64	538	673	785	769	897
64	547	444	624	540	736
64	571	734	371	830	483
64	572	364	114	460	226
64	576	749	440	845	552
64	599	251	570	347	682
64	600	407	277	503	389
64	602	394	57	490	169
64	608	131	155	227	267
64	668	142	223	238	335
64	681	439	480	535	592
64	718	636	495	732	607
