TargetImg	XMin	YMin	XMax	YMax	
985	10	319	356	431	513
985	11	716	512	839	678
985	12	718	517	842	688
985	46	715	512	882	667
985	47	715	511	890	671
985	48	715	511	882	664
985	49	885	557	1082	708
985	50	406	222	580	352
985	51	385	423	576	565
985	55	96	456	209	606
985	56	386	421	501	575
985	57	385	422	497	572
985	58	715	512	873	690
985	59	717	505	881	686
985	60	180	338	345	524
985	61	715	512	885	683
985	62	704	519	868	669
985	64	385	422	481	534
985	83	94	437	197	586
985	87	422	396	555	509
985	109	405	222	576	322
985	110	402	228	576	329
985	111	715	512	915	624
985	118	18933	233544	19056	233682
985	119	406	222	537	368
985	141	341	259	481	382
985	143	385	423	516	560
985	163	715	512	971	639
985	164	26	508	292	630
985	165	619	454	882	573
985	172	715	512	971	654
985	173	715	512	1006	675
985	174	236	1071	519	1231
985	186	403	415	492	531
985	187	385	421	513	613
985	196	715	512	1007	635
985	197	709	490	972	615
985	198	725	526	1010	655
985	199	385	422	512	551
985	201	403	225	527	350
985	212	478	167	611	316
985	213	713	510	849	665
985	292	436	264	625	402
985	294	387	233	540	348
986	46	94	265	261	420
986	48	81	264	248	417
986	110	61	272	235	373
986	165	2015	5438	2278	5557
986	174	74	263	357	423
986	196	272	76	564	199
986	292	81	265	270	403
987	59	222	50	386	231
987	109	192	395	363	495
987	110	133	348	307	449
987	163	140	21	396	148
987	198	530	1727	815	1856
988	7	235	24	456	163
988	9	837	34	1072	184
988	64	209	238	305	350
988	66	242	238	336	347
988	87	20	566	153	679
988	163	267	21	523	148
988	165	320	40	583	159
988	172	317	39	573	181
988	211	455	278	573	412
988	212	835	551	968	700
988	213	468	287	604	442
988	292	2131	9	2320	147
989	11	727	255	850	421
989	46	493	299	660	454
989	47	486	297	661	457
989	48	346	265	513	418
989	62	484	296	648	446
989	66	322	473	416	582
989	119	485	297	616	443
989	163	485	296	741	423
989	164	336	283	602	405
989	165	486	294	749	413
989	172	508	301	764	443
989	173	597	135	888	298
989	174	641	891	924	1051
989	211	467	514	585	648
989	213	863	817	999	972
989	291	492	296	672	424
989	292	335	286	524	424
990	7	9	562	230	701
990	9	255	486	490	636
990	196	571	394	863	517
990	198	541	380	826	509
990	292	651	691	840	829
991	7	110	157	331	296
991	22	234	311	420	432
991	55	118	159	231	309
991	56	108	154	223	308
991	57	112	776	224	926
991	115	92	250	278	355
991	117	115	265	306	371
991	136	110	157	208	260
991	137	101	151	217	274
991	143	75	244	206	381
991	163	92	249	348	376
991	164	141	284	407	406
991	165	92	249	355	368
991	193	164	371	295	513
991	194	321	251	463	403
991	195	113	250	249	398
991	196	247	325	539	448
991	198	285	373	570	502
991	282	208	372	325	489
991	291	249	311	429	439
991	292	707	506	896	644
992	8	185	485	415	635
992	46	51	352	218	507
992	47	125	335	300	495
992	48	65	470	232	623
992	111	472	14	672	126
992	163	65	113	321	240
992	164	215	235	481	357
992	165	129	331	392	450
992	174	132	343	415	503
992	196	75	107	367	230
992	198	135	499	420	628
993	7	538	109	759	248
993	138	98	32	208	147
993	163	94	42	350	169
993	164	108	73	374	195
993	165	89	42	352	161
993	196	252	197	544	320
993	198	252	197	537	326
996	66	476	489	570	598
996	87	658	445	791	558
997	66	369	120	463	229
997	142	365	119	488	250
997	163	79	456	335	583
997	164	563	562	829	684
997	165	475	497	738	616
997	211	538	484	656	618
997	212	348	458	481	607
997	213	270	493	406	648
997	292	515	500	704	638
998	7	429	466	650	605
998	8	210	308	440	458
998	9	337	269	572	419
998	51	500	454	691	596
998	57	428	424	540	574
998	59	62	174	226	355
998	64	511	107	607	219
998	66	560	163	654	272
998	115	98	253	284	358
998	117	96	254	287	360
998	143	98	253	229	390
998	163	98	253	354	380
998	164	101	253	367	375
998	165	61	247	324	366
998	172	152	147	408	289
998	173	97	253	388	416
998	193	54	210	185	352
998	205	80	251	208	383
998	280	74	283	182	390
998	282	98	253	215	370
998	283	21	282	154	375
998	291	92	253	272	381
998	292	78	240	267	378
999	46	225	286	392	441
999	47	724	42	899	202
999	163	129	55	385	182
999	164	64	35	330	157
999	165	129	55	392	174
999	173	258	108	549	271
999	193	90	137	221	279
999	292	129	55	318	193
1000	164	61	96	327	218
1000	165	1199	250	1462	369
1001	7	196	310	417	449
1001	8	8	559	238	709
1001	9	200	251	435	401
1001	11	116	96	239	262
1001	46	115	333	282	488
1001	47	122	335	297	495
1001	48	32	495	199	648
1001	62	114	330	278	480
1001	66	468	583	562	692
1001	119	23	295	154	441
1001	142	161	342	284	473
1001	163	147	339	403	466
1001	164	158	338	424	460
1001	165	114	334	377	453
1001	172	100	356	356	498
1001	173	362	362	653	525
1001	174	1443	608	1726	768
1001	281	127	340	236	454
1001	291	115	334	295	462
1002	7	205	293	426	432
1002	8	733	832	963	982
1002	9	473	312	708	462
1002	11	29	261	152	427
1002	51	120	155	311	297
1002	87	20	554	153	667
1002	292	124	160	313	298
1003	7	641	481	862	620
1003	9	566	469	801	619
1003	11	280	246	403	412
1003	46	676	521	843	676
1003	48	563	272	730	425
1003	163	709	201	965	328
1003	211	413	262	531	396
1004	7	327	206	548	345
1004	11	334	193	457	359
1004	22	34	275	220	396
1004	23	290	214	473	335
1004	26	154	451	306	617
1004	56	107	241	222	395
1004	57	107	257	219	407
1004	115	243	707	429	812
1004	163	74	183	330	310
1004	165	103	182	366	301
1004	198	322	202	607	331
1004	271	42	452	191	599
1004	281	325	196	434	310
1004	292	252	226	441	364
1006	83	323	40	426	189
1006	104	619	67	726	224
1006	115	131	81	317	186
1006	117	131	80	322	186
1006	143	124	77	255	214
1006	163	131	80	387	207
1006	164	173	99	439	221
1006	165	131	80	394	199
1006	173	4	148	295	311
1006	193	64	47	195	189
1006	194	791	174	933	326
1006	195	77	4	213	152
1006	196	297	104	589	227
1006	205	128	80	256	212
1006	292	131	80	320	218
1007	51	219	378	410	520
1007	62	216	1802	380	1952
1007	86	539	269	670	369
1007	115	184	341	370	446
1007	117	145	216	336	322
1007	137	146	21	262	144
1007	138	190	281	300	396
1007	142	141	386	264	517
1007	143	180	300	311	437
1007	163	181	307	437	434
1007	164	181	307	447	429
1007	165	181	307	444	426
1007	172	181	307	437	449
1007	174	187	285	470	445
1007	194	190	378	332	530
1007	292	181	307	370	445
1008	51	631	94	822	236
1008	143	1116	125	1247	262
1008	163	173	371	429	498
1008	164	204	427	470	549
1008	165	201	417	464	536
1008	292	529	613	718	751
1009	61	613	125	783	296
1009	62	162	445	326	595
1009	117	594	571	785	677
1009	143	657	438	788	575
1009	163	632	468	888	595
1009	164	618	85	884	207
1009	165	611	100	874	219
1009	171	229	418	349	568
1009	173	225	62	516	225
1009	174	942	102	1225	262
1009	212	101	473	234	622
1009	291	125	194	305	322
1009	292	610	81	799	219
1010	55	541	449	654	599
1010	56	7	182	122	336
1010	57	5	174	117	324
1010	115	703	244	889	349
1010	117	151	17	342	123
1010	137	528	274	644	397
1010	163	635	207	891	334
1010	164	728	240	994	362
1010	165	580	202	843	321
1010	172	653	175	909	317
1010	193	507	27	638	169
1010	195	629	273	765	421
1010	211	308	154	426	288
1010	212	308	154	441	303
1010	213	308	154	444	309
1010	282	32	5	149	122
1010	292	634	211	823	349
1011	55	335	332	448	482
1011	211	129	97	247	231
1012	11	474	111	597	277
1012	46	480	128	647	283
1012	47	476	131	651	291
1012	48	492	121	659	274
1012	59	65	84	229	265
1012	66	160	305	254	414
1012	115	66	85	252	190
1012	119	9	103	140	249
1012	137	524	139	640	262
1012	143	58	77	189	214
1012	163	66	85	322	212
1012	164	63	84	329	206
1012	165	66	85	329	204
1012	172	496	87	752	229
1012	173	103	58	394	221
1012	174	74	81	357	241
1012	194	65	85	207	237
1012	195	232	163	368	311
1012	196	485	127	777	250
1012	197	129	255	392	380
1012	198	232	167	517	296
1012	211	565	94	683	228
1012	280	66	85	174	192
1012	282	498	128	615	245
1012	283	799	710	932	803
1012	291	165	75	345	203
1012	292	66	85	255	223
1013	7	525	353	746	492
1013	9	550	369	785	519
1013	55	691	331	804	481
1013	56	705	338	820	492
1013	57	670	329	782	479
1013	163	658	404	914	531
1013	164	95	34	361	156
1013	165	661	404	924	523
1013	172	185	92	441	234
1013	173	75	398	366	561
1013	174	181	94	464	254
1013	196	566	161	858	284
1013	197	449	377	712	502
1013	198	705	107	990	236
1014	47	90	169	265	329
1014	163	76	166	332	293
1014	165	63	170	326	289
1014	292	87	168	276	306
1015	11	740	197	863	363
1015	47	523	192	698	352
1015	51	6	107	197	249
1015	55	275	128	388	278
1015	163	523	192	779	319
1015	164	20	153	286	275
1015	165	522	192	785	311
1015	193	493	262	624	404
1015	195	86	158	222	306
1015	291	523	192	703	320
1015	292	91	156	280	294
1016	115	234	165	420	270
1016	117	992	345	1183	451
1016	163	240	146	496	273
1016	164	251	188	517	310
1016	165	76	164	339	283
1016	291	149	668	329	796
1016	292	116	171	305	309
1017	110	486	358	660	459
1017	115	86	457	272	562
1017	163	437	99	693	226
1017	164	437	99	703	221
1017	165	437	99	700	218
1017	196	401	99	693	222
1017	292	438	97	627	235
1018	165	434	181	697	300
1018	292	434	181	623	319
1019	46	384	423	551	578
1019	163	2318	1086	2574	1213
1019	165	376	425	639	544
1019	172	426	426	682	568
1019	174	394	425	677	585
1019	211	369	229	487	363
1020	46	609	289	776	444
1020	47	390	149	565	309
1020	48	545	204	712	357
1020	164	390	149	656	271
1020	165	390	149	653	268
1020	172	364	53	620	195
1020	173	390	149	681	312
1020	174	390	149	673	309
1020	196	390	149	682	272
1021	7	803	199	1024	338
1021	196	75	222	367	345
1021	197	70	226	333	351
1021	198	75	215	360	344
1022	9	130	177	365	327
1022	163	900	523	1156	650
1022	164	506	337	772	459
1022	165	526	437	789	556
1022	198	133	604	418	733
1024	164	596	357	862	479
1024	198	3315	1032	3600	1161
1025	47	624	36	799	196
1025	66	323	247	417	356
1025	165	615	37	878	156
1025	172	614	36	870	178
1025	281	654	373	763	487
1026	9	512	386	747	536
1026	48	347	606	514	759
1026	196	281	88	573	211
1026	198	306	94	591	223
1027	9	464	121	699	271
1027	61	131	459	301	630
1027	62	470	155	634	305
1027	87	467	149	600	262
1027	143	469	146	600	283
1027	171	439	87	559	237
1027	211	275	90	393	224
1027	212	458	121	591	270
1027	213	464	120	600	275
1027	243	533	85	654	250
1028	165	670	546	933	665
1028	291	320	489	500	617
1029	9	534	70	769	220
1029	47	161	83	336	243
1029	48	173	98	340	251
1029	62	24	190	188	340
1029	64	223	171	319	283
1029	66	717	426	811	535
1029	87	173	98	306	211
1029	163	173	98	429	225
1029	165	266	92	529	211
1029	174	173	98	456	258
1029	196	167	54	459	177
1029	197	152	24	415	149
1029	198	173	98	458	227
1029	201	166	79	290	204
1029	211	247	458	365	592
1029	291	266	92	446	220
1029	292	539	192	728	330
1030	46	476	296	643	451
1030	47	476	296	651	456
1030	48	476	296	643	449
1030	164	116	390	382	512
1030	165	476	296	739	415
1031	7	332	514	553	653
1032	11	211	320	334	486
1032	54	210	309	303	442
1032	55	211	310	324	460
1032	57	211	310	323	460
1032	87	232	316	365	429
1032	115	51	328	237	433
1032	141	201	107	341	230
1032	143	234	315	365	452
1032	163	434	48	690	175
1032	165	144	106	407	225
1032	174	210	310	493	470
1032	196	222	255	514	378
1032	198	455	21	740	150
1032	280	435	2	543	109
1032	291	148	106	328	234
1032	292	451	23	640	161
1033	115	1182	539	1368	644
1033	163	470	105	726	232
1033	164	518	226	784	348
1033	165	552	73	815	192
1034	7	344	559	565	698
1034	143	483	552	614	689
1035	8	8	177	238	327
1035	115	549	149	735	254
1035	142	726	122	849	253
1035	143	894	4	1025	141
1035	144	399	345	529	483
1035	163	573	74	829	201
1035	164	728	122	994	244
1035	165	726	121	989	240
1035	193	986	72	1117	214
1035	211	644	62	762	196
1035	212	642	64	775	213
1035	213	640	60	776	215
1037	7	203	392	424	531
1037	9	203	392	438	542
1037	46	641	299	808	454
1037	56	146	275	261	429
1037	196	176	380	468	503
1037	198	203	392	488	521
1038	163	2568	1095	2824	1222
1038	164	404	505	670	627
1038	165	3243	1020	3506	1139
1039	55	264	246	377	396
1039	57	465	85	577	235
1039	163	119	77	375	204
1039	165	601	27	864	146
1039	174	306	295	589	455
1039	196	63	163	355	286
1039	198	583	359	868	488
1039	201	571	357	695	482
1039	272	281	70	439	228
1040	48	91	208	258	361
1041	7	339	207	560	346
1041	9	258	190	493	340
1041	64	63	185	159	297
1041	66	127	202	221	311
1041	87	81	180	214	293
1041	143	129	180	260	317
1041	211	571	322	689	456
1041	212	373	250	506	399
1041	213	370	250	506	405
1043	213	266	22	402	177
1044	55	216	474	329	624
1044	56	210	478	325	632
1044	64	374	258	470	370
1044	66	459	72	553	181
1044	163	629	212	885	339
1044	211	241	44	359	178
1044	213	2	158	138	313
1046	7	46	542	267	681
1046	9	102	563	337	713
1046	57	696	68	808	218
1046	87	698	78	831	191
1046	143	697	73	828	210
1046	163	572	556	828	683
1046	164	390	557	656	679
1046	165	348	585	611	704
1046	172	229	92	485	234
1046	197	697	78	960	203
1046	198	699	78	984	207
1047	198	438	179	723	308
1048	212	465	471	598	620
1049	211	241	145	359	279
1050	7	60	420	281	559
1050	9	49	392	284	542
1050	48	128	420	295	573
1050	163	566	371	822	498
1050	211	59	406	177	540
1050	213	965	278	1101	433
1051	48	121	197	288	350
1051	165	404	450	667	569
1052	48	148	236	315	389
1053	48	56	426	223	579
1053	115	89	526	275	631
1053	211	11	94	129	228
1053	212	14	95	147	244
1053	213	111	169	247	324
1053	292	579	985	768	1123
1054	115	73	274	259	379
1055	117	667	119	858	225
1055	163	658	122	914	249
1055	164	667	119	933	241
1055	165	667	118	930	237
1055	211	71	204	189	338
1055	212	53	184	186	333
1055	213	565	208	701	363
1056	164	637	1018	903	1140
1056	174	424	22	707	182
1057	9	621	121	856	271
1057	48	387	339	554	492
1057	56	331	251	446	405
1057	57	9	9	121	159
1057	164	291	394	557	516
1057	211	175	290	293	424
1057	213	63	487	199	642
1058	7	1798	841	2019	980
1058	8	176	291	406	441
1058	48	111	70	278	223
1058	117	281	95	472	201
1058	143	217	474	348	611
1058	163	340	122	596	249
1058	164	727	195	993	317
1058	165	327	1598	590	1717
1058	281	552	111	661	225
1059	7	666	514	887	653
1059	8	666	513	896	663
1059	47	641	209	816	369
1059	164	638	509	904	631
1059	165	713	210	976	329
1059	211	606	344	724	478
1059	212	610	348	743	497
1059	213	717	365	853	520
1060	7	674	52	895	191
1060	8	102	502	332	652
1060	9	98	504	333	654
1060	173	766	99	1057	262
1060	213	695	82	831	237
1060	292	700	311	889	449
1064	163	236	167	492	294
1064	164	606	33	872	155
1064	165	356	147	619	266
1064	196	594	172	886	295
1064	211	285	24	403	158
1064	212	543	1038	676	1187
1064	213	289	21	425	176
1065	66	340	203	434	312
1066	7	666	98	887	237
1066	9	679	93	914	243
1066	66	368	386	462	495
1067	292	295	24	484	162
1068	7	320	513	541	652
1068	9	320	513	555	663
1068	47	422	219	597	379
1068	212	274	498	407	647
1068	213	251	495	387	650
1069	110	209	128	383	229
1069	211	223	269	341	403
1070	7	429	47	650	186
1071	66	42	526	136	635
1071	212	99	463	232	612
1072	197	11	464	274	589
1072	292	47	554	236	692
1073	292	580	556	769	694
1074	66	88	4	182	113
1074	211	451	177	569	311
1074	212	556	204	689	353
1074	213	494	177	630	332
1075	57	632	112	744	262
1076	66	429	60	523	169
1076	165	241	503	504	622
1076	211	302	109	420	243
1077	163	166	1072	422	1199
1077	211	460	302	578	436
1077	213	75	180	211	335
1078	211	467	420	585	554
1078	212	480	413	613	562
1078	213	499	407	635	562
1079	51	102	44	293	186
1079	163	209	456	465	583
1079	164	263	83	529	205
1079	196	347	192	639	315
1079	212	102	426	235	575
1080	66	403	432	497	541
1080	211	466	195	584	329
1080	212	461	196	594	345
1080	213	358	146	494	301
1081	7	791	235	1012	374
1081	11	536	530	659	696
1081	46	730	425	897	580
1081	48	664	438	831	591
1081	55	409	372	522	522
1081	163	680	224	936	351
1081	164	85	397	351	519
1081	165	679	226	942	345
1081	291	135	391	315	519
1082	7	857	175	1078	314
1082	11	18	392	141	558
1082	48	553	395	720	548
1082	55	287	149	400	299
1082	56	482	376	597	530
1082	57	288	149	400	299
1083	7	307	68	528	207
1083	46	277	69	444	224
1083	47	276	70	451	230
1083	48	275	68	442	221
1084	115	195	214	381	319
1084	165	634	47	897	166
1084	291	564	141	744	269
1084	292	200	213	389	351
1085	7	167	11	388	150
1085	46	281	213	448	368
1085	47	25	276	200	436
1085	48	157	21	324	174
1085	163	22	274	278	401
1085	165	24	274	287	393
1085	172	30	273	286	415
1086	9	10	263	245	413
1088	10	199	235	311	392
1088	46	200	236	367	391
1088	47	190	244	365	404
1088	48	259	288	426	441
1088	62	209	249	373	399
1088	163	199	239	455	366
1088	165	903	1235	1166	1354
1088	172	533	169	789	311
1088	174	124	382	407	542
1088	196	210	244	502	367
1089	7	667	182	888	321
1089	198	847	1434	1132	1563
1090	66	278	87	372	196
1090	292	316	28	505	166
1092	7	732	198	953	337
1092	211	455	190	573	324
1092	212	498	186	631	335
1094	48	118	83	285	236
1094	163	18	54	274	181
1094	196	5	35	297	158
1094	198	5	35	290	164
1094	280	7	34	115	141
1094	281	66	5	175	119
1095	111	804	146	1004	258
1095	164	124	93	390	215
1095	165	132	73	395	192
1095	211	410	68	528	202
1095	292	725	561	914	699
1096	9	639	272	874	422
1096	46	617	252	784	407
1096	48	640	271	807	424
1096	163	187	50	443	177
1096	165	188	50	451	169
1096	193	368	374	499	516
1096	195	192	48	328	196
1096	211	657	273	775	407
1096	212	1042	195	1175	344
1096	213	645	266	781	421
1096	282	630	65	747	182
1096	292	1125	326	1314	464
1097	7	157	140	378	279
1097	8	435	450	665	600
1097	9	55	98	290	248
1097	55	453	224	566	374
1097	57	512	274	624	424
1097	87	147	583	280	696
1097	104	188	133	295	290
1097	111	512	274	712	386
1097	196	152	146	444	269
1097	197	573	103	836	228
1097	198	65	297	350	426
1098	64	77	290	173	402
1098	66	75	290	169	399
1099	11	187	489	310	655
1099	46	101	310	268	465
1099	48	451	326	618	479
1099	62	443	274	607	424
1099	163	127	1336	383	1463
1099	211	101	355	219	489
1099	213	106	352	242	507
1100	7	89	68	310	207
1100	9	104	83	339	233
1100	47	476	412	651	572
1100	55	472	322	585	472
1100	163	34	480	290	607
1100	165	80	261	343	380
1100	173	110	93	401	256
1100	174	409	424	692	584
1100	196	67	25	359	148
1100	197	524	367	787	492
1100	198	128	80	413	209
1100	212	127	257	260	406
1100	213	1099	449	1235	604
1101	7	455	451	676	590
1101	12	145	440	269	611
1101	163	340	212	596	339
1101	165	78	467	341	586
1101	196	593	35	885	158
1101	197	508	118	771	243
1101	198	503	35	788	164
1102	47	510	169	685	329
1103	163	5	96	261	223
1103	165	5	96	268	215
1104	163	465	59	721	186
1106	7	166	507	387	646
1107	212	338	228	471	377
1107	213	726	97	862	252
1108	46	692	332	859	487
1108	49	16	434	213	585
1108	196	692	332	984	455
1108	211	674	329	792	463
1109	7	667	59	888	198
1109	9	667	59	902	209
1109	48	768	78	935	231
1109	292	130	240	319	378
1110	163	44	953	300	1080
1110	164	1602	1200	1868	1322
1110	165	185	139	448	258
1111	7	613	279	834	418
1111	46	629	345	796	500
1111	48	137	346	304	499
1111	66	421	122	515	231
1111	110	146	343	320	444
